0.0,0.0
1.0,200.0
2.0,0.0
3.0,214.28571428571428
4.0,200.0
5.0,214.28571428571428
6.0,0.0
7.0,208.69565217391303
8.0,0.0
9.0,214.28571428571428
10.0,0.0
11.0,86.24371859296483
12.0,100.0
13.0,100.6051437216339
14.0,100.0
15.0,100.6051437216339
16.0,101.06463878326997
17.0,100.6051437216339
18.0,100.0
19.0,100.6051437216339
20.0,100.0
21.0,101.66414523449319
22.0,100.0
23.0,100.6051437216339
24.0,100.0
25.0,100.6051437216339
26.0,101.06463878326997
27.0,100.6051437216339
28.0,100.0
29.0,100.07564296520424
30.0,100.0
31.0,100.52950075642964
32.0,100.0
33.0,100.6051437216339
34.0,100.0
35.0,100.6051437216339
36.0,101.06463878326997
37.0,100.6051437216339
38.0,100.0
39.0,100.6051437216339
40.0,100.0
41.0,101.66414523449319
42.0,100.0
43.0,100.6051437216339
44.0,100.0
45.0,100.6051437216339
46.0,101.06463878326997
47.0,100.07564296520424
48.0,100.0
49.0,100.6051437216339
50.0,100.0
51.0,101.66414523449319
52.0,100.0
53.0,100.6051437216339
54.0,100.0
55.0,100.6051437216339
56.0,101.06463878326997
57.0,100.07564296520424
58.0,100.0
59.0,100.6051437216339
60.0,100.0
61.0,101.66414523449319
62.0,100.0
63.0,100.6051437216339
64.0,100.0
65.0,100.6051437216339
66.0,101.06463878326997
67.0,100.6051437216339
68.0,100.0
69.0,100.6051437216339
70.0,100.0
71.0,101.66414523449319
72.0,100.0
73.0,100.6051437216339
74.0,100.0
75.0,100.6051437216339
76.0,101.06463878326997
77.0,100.6051437216339
78.0,100.0
79.0,100.6051437216339
80.0,100.0
81.0,101.66414523449319
82.0,100.0
83.0,100.6051437216339
84.0,100.0
85.0,100.6051437216339
86.0,101.06463878326997
87.0,100.6051437216339
88.0,100.0
89.0,100.07564296520424
90.0,100.0
91.0,101.13464447806354
92.0,100.0
93.0,100.6051437216339
94.0,100.0
95.0,100.6051437216339
96.0,101.06463878326997
97.0,100.6051437216339
98.0,100.0
99.0,100.6051437216339
100.0,100.0
101.0,101.66414523449319
102.0,100.0
103.0,100.6051437216339
104.0,100.0
105.0,100.07564296520424
106.0,101.06463878326997
107.0,100.6051437216339
108.0,100.0
109.0,100.6051437216339
110.0,100.0
111.0,101.66414523449319
112.0,100.0
113.0,100.07564296520424
114.0,100.0
115.0,100.6051437216339
116.0,101.06463878326997
117.0,100.07564296520424
118.0,100.0
119.0,99.47049924357034
120.0,100.0
121.0,2292.8571428571427
122.0,0.0
123.0,89.62620747585048
124.0,100.0
125.0,100.07564296520424
126.0,101.06463878326997
127.0,100.6051437216339
128.0,100.0
129.0,100.0
130.0,100.0
131.0,101.66414523449319
132.0,100.0
133.0,100.6051437216339
134.0,100.0
135.0,100.6051437216339
136.0,101.06463878326997
137.0,100.07564296520424
138.0,100.0
139.0,100.6051437216339
140.0,100.0
141.0,101.66414523449319
142.0,100.0
143.0,100.6051437216339
144.0,100.0
145.0,100.07564296520424
146.0,101.97718631178707
147.0,100.6051437216339
148.0,100.0
149.0,100.6051437216339
150.0,100.0
151.0,102.04236006051437
152.0,100.91254752851711
153.0,100.6051437216339
154.0,100.0
155.0,100.98335854765506
156.0,101.97718631178707
157.0,100.07564296520424
158.0,100.91254752851711
159.0,189.89169675090253
160.0,0.0
161.0,90.80218395632087
162.0,100.0
163.0,100.6051437216339
164.0,100.0
165.0,101.51285930408471
166.0,101.06463878326997
167.0,101.51285930408471
168.0,100.91254752851711
169.0,101.51285930408471
170.0,100.91254752851711
171.0,102.57186081694402
172.0,101.82509505703423
173.0,102.42057488653555
174.0,100.91254752851711
175.0,104.6142208774584
176.0,101.06463878326997
177.0,100.98335854765506
178.0,101.82509505703423
179.0,101.51285930408471
180.0,115.16687790452049
181.0,414.28571428571433
183.0,214.28571428571428
185.0,214.28571428571428
187.0,200.0
189.0,214.28571428571428
191.0,214.28571428571428
193.0,414.28571428571433
195.0,214.28571428571428
197.0,214.28571428571428
199.0,200.0
201.0,214.28571428571428
203.0,214.28571428571428
205.0,414.28571428571433
207.0,214.28571428571428
209.0,214.28571428571428
211.0,200.0
213.0,214.28571428571428
215.0,214.28571428571428
217.0,414.28571428571433
219.0,214.28571428571428
221.0,214.28571428571428
223.0,200.0
225.0,214.28571428571428
227.0,214.28571428571428
229.0,414.28571428571433
231.0,214.28571428571428
233.0,214.28571428571428
235.0,200.0
237.0,214.28571428571428
239.0,114.28571428571428
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
