0.0,0.0
1.0,204.34782608695653
2.0,0.0
3.0,214.28571428571428
4.0,200.0
5.0,214.28571428571428
6.0,76.23574144486692
7.0,100.33923859781379
8.0,100.0
9.0,100.07564296520424
10.0,100.0
11.0,101.66414523449319
12.0,100.0
13.0,100.6051437216339
14.0,100.0
15.0,100.6051437216339
16.0,101.06463878326997
17.0,100.6051437216339
18.0,100.0
19.0,100.6051437216339
20.0,100.0
21.0,101.66414523449319
22.0,100.0
23.0,100.6051437216339
24.0,100.0
25.0,100.6051437216339
26.0,101.06463878326997
27.0,100.6051437216339
28.0,100.0
29.0,100.6051437216339
30.0,100.0
31.0,100.52950075642964
32.0,100.0
33.0,100.6051437216339
34.0,100.0
35.0,100.6051437216339
36.0,101.06463878326997
37.0,100.6051437216339
38.0,100.0
39.0,100.6051437216339
40.0,100.0
41.0,101.66414523449319
42.0,100.0
43.0,100.6051437216339
44.0,100.0
45.0,100.6051437216339
46.0,101.06463878326997
47.0,100.6051437216339
48.0,100.0
49.0,100.07564296520424
50.0,100.0
51.0,101.66414523449319
52.0,100.0
53.0,100.6051437216339
54.0,100.0
55.0,100.6051437216339
56.0,101.06463878326997
57.0,100.6051437216339
58.0,100.0
59.0,100.6051437216339
60.0,100.0
61.0,101.66414523449319
62.0,100.0
63.0,100.6051437216339
64.0,100.0
65.0,100.6051437216339
66.0,101.06463878326997
67.0,100.6051437216339
68.0,100.0
69.0,100.6051437216339
70.0,100.0
71.0,101.66414523449319
72.0,100.0
73.0,100.6051437216339
74.0,100.0
75.0,100.07564296520424
76.0,101.06463878326997
77.0,99.47049924357034
78.0,100.0
79.0,100.6051437216339
80.0,100.0
81.0,101.66414523449319
82.0,100.0
83.0,100.6051437216339
84.0,100.0
85.0,100.6051437216339
86.0,101.06463878326997
87.0,100.6051437216339
88.0,100.0
89.0,100.6051437216339
90.0,100.0
91.0,101.13464447806354
92.0,100.0
93.0,100.6051437216339
94.0,100.0
95.0,100.07564296520424
96.0,100.53231939163499
97.0,100.6051437216339
98.0,100.0
99.0,100.6051437216339
100.0,100.0
101.0,101.66414523449319
102.0,100.0
103.0,100.6051437216339
104.0,100.0
105.0,100.6051437216339
106.0,101.06463878326997
107.0,100.6051437216339
108.0,100.0
109.0,100.6051437216339
110.0,100.0
111.0,101.66414523449319
112.0,100.0
113.0,100.6051437216339
114.0,100.0
115.0,100.6051437216339
116.0,101.06463878326997
117.0,100.6051437216339
118.0,100.0
119.0,100.6051437216339
120.0,100.0
121.0,101.66414523449319
122.0,100.0
123.0,100.07564296520424
124.0,100.0
125.0,100.07564296520424
126.0,101.06463878326997
127.0,100.6051437216339
128.0,100.0
129.0,100.6051437216339
130.0,100.0
131.0,103.47957639939487
132.0,100.0
133.0,100.6051437216339
134.0,100.0
135.0,100.6051437216339
136.0,101.06463878326997
137.0,100.07564296520424
138.0,100.0
139.0,101.51285930408471
140.0,100.0
141.0,101.66414523449319
142.0,100.0
143.0,100.6051437216339
144.0,100.0
145.0,100.6051437216339
146.0,100.53231939163499
147.0,100.6051437216339
148.0,100.0
149.0,100.6051437216339
150.0,100.0
151.0,101.66414523449319
152.0,100.0
153.0,100.6051437216339
154.0,100.0
155.0,101.51285930408471
156.0,101.97718631178707
157.0,99.47049924357034
158.0,100.0
159.0,101.51285930408471
160.0,100.91254752851711
161.0,101.66414523449319
162.0,100.91254752851711
163.0,101.89107413010589
164.0,100.91254752851711
165.0,101.51285930408471
166.0,101.06463878326997
167.0,100.6051437216339
168.0,100.0
169.0,101.51285930408471
170.0,100.0
171.0,101.66414523449319
172.0,101.82509505703423
173.0,100.6051437216339
174.0,100.91254752851711
175.0,102.42057488653555
176.0,103.8022813688213
177.0,101.51285930408471
178.0,100.91254752851711
179.0,100.6051437216339
180.0,113.1389945078158
181.0,414.28571428571433
183.0,214.28571428571428
185.0,214.28571428571428
187.0,200.0
189.0,214.28571428571428
191.0,214.28571428571428
193.0,414.28571428571433
195.0,214.28571428571428
197.0,214.28571428571428
199.0,200.0
201.0,214.28571428571428
203.0,214.28571428571428
205.0,414.28571428571433
207.0,214.28571428571428
209.0,214.28571428571428
211.0,200.0
213.0,214.28571428571428
215.0,214.28571428571428
217.0,414.28571428571433
219.0,214.28571428571428
221.0,214.28571428571428
223.0,200.0
225.0,214.28571428571428
227.0,214.28571428571428
229.0,414.28571428571433
231.0,214.28571428571428
233.0,214.28571428571428
235.0,200.0
237.0,214.28571428571428
239.0,214.28571428571428
,0.0
,0.0
,0.0
,0.0
,0.0
,0.0
